user_id,signup_timestamp,source,device_type,country
2901983,2024-01-02,ads,desktop,India
1457721,2024-02-19,social,tablet,Canada
4023448,2024-05-11,social,desktop,UK
1488947,2024-01-31,referral,mobile,UK
4291274,2024-01-15,email,desktop,USA
1564352,2024-01-24,organic,mobile,Canada
4978105,2024-01-02,organic,mobile,India
2494573,2024-04-01,organic,mobile,Canada
4019949,2024-01-03,referral,mobile,USA
1433925,2024-03-04,ads,mobile,India
2837536,2024-05-05,email,desktop,India
2882794,2024-01-05,email,mobile,UK
3667723,2024-02-13,referral,mobile,USA
2807714,2024-02-17,ads,mobile,India
3486768,2024-04-09,organic,mobile,Canada
4886412,2024-01-19,referral,tablet,UK
4045713,2024-02-24,ads,desktop,UK
4481337,2024-01-11,ads,mobile,India
2309500,2024-01-24,referral,desktop,India
2070686,2024-07-31,ads,mobile,USA
3984916,2024-01-26,referral,desktop,USA
4899210,2024-01-24,ads,mobile,Australia
4730946,2024-01-02,referral,mobile,India
1476826,2024-01-02,email,mobile,Germany
1120239,2024-04-01,referral,mobile,UK
3451765,2024-02-01,organic,mobile,Canada
2865833,2024-02-21,ads,mobile,India
1789933,2024-03-16,organic,mobile,Canada
1822272,2024-02-27,email,mobile,India
2664982,2024-01-02,organic,tablet,India
4470435,2024-01-21,email,mobile,India
3377988,2024-02-21,email,mobile,UK
1434610,2024-02-23,organic,mobile,Germany
2996741,2024-06-02,organic,mobile,Australia
3437328,2024-02-20,email,mobile,USA
2698637,2024-03-20,organic,mobile,USA
1795040,2024-02-13,organic,mobile,Germany
4785233,2024-01-16,organic,mobile,Canada
4736815,2024-03-16,ads,desktop,Australia
4654519,2024-02-27,ads,desktop,India
1577053,2024-04-19,email,desktop,Australia
3549574,2024-01-21,ads,mobile,India
1435787,2024-02-27,social,desktop,UK
3868501,2024-01-20,referral,desktop,UK
2842359,2024-02-25,ads,desktop,Canada
4915463,2024-03-19,ads,mobile,Australia
1960895,2024-02-13,organic,mobile,USA
3879186,2024-03-28,email,mobile,USA
2568762,2024-01-25,organic,mobile,Australia
2549125,2024-01-28,organic,mobile,UK
1885191,2024-02-12,ads,tablet,India
3514058,2024-02-18,organic,mobile,India
4192155,2024-01-02,organic,desktop,USA
1980589,2024-07-04,email,mobile,India
2743947,2024-03-10,organic,tablet,India
4773667,2024-01-27,ads,mobile,UK
1636934,2024-03-03,organic,mobile,USA
1820269,2024-03-11,ads,tablet,Australia
3060983,2024-02-17,ads,tablet,India
4106124,2024-03-14,ads,desktop,India
2487321,2024-03-07,organic,desktop,India
2738089,2024-01-05,organic,desktop,USA
4179150,2024-02-28,organic,mobile,India
1364130,2024-07-27,organic,mobile,Australia
1278361,2024-01-14,organic,desktop,India
1832612,2024-03-21,social,desktop,USA
3896668,2024-04-14,organic,desktop,India
1725895,2024-04-01,organic,mobile,USA
4790171,2024-01-28,ads,mobile,India
2959536,2024-02-16,ads,mobile,Germany
2103480,2024-01-23,referral,mobile,India
1088565,2024-01-21,ads,mobile,India
4553808,2024-05-04,organic,desktop,USA
4801757,2024-09-17,organic,mobile,USA
3539483,2024-03-16,organic,desktop,India
3058765,2024-09-05,referral,desktop,Germany
2669229,2024-01-30,email,mobile,India
3518110,2024-01-05,organic,desktop,Canada
1732164,2024-01-12,organic,mobile,USA
2924403,2024-01-06,organic,desktop,India
3230936,2024-01-06,organic,desktop,India
1396178,2024-11-14,email,desktop,Germany
4332468,2024-09-21,organic,desktop,Australia
4087435,2024-01-27,organic,mobile,India
4032032,2024-01-03,ads,mobile,Germany
1581437,2024-01-02,ads,mobile,Australia
3179064,2024-01-30,organic,desktop,Australia
3207389,2024-01-28,ads,mobile,India
4390479,2024-01-09,email,mobile,Germany
2605125,2024-03-12,ads,mobile,India
1867240,2024-02-12,ads,mobile,India
3254644,2024-04-04,organic,desktop,India
3763774,2024-03-10,ads,mobile,India
2791895,2024-03-15,organic,mobile,India
3170431,2024-01-29,organic,mobile,USA
2456348,2024-02-13,organic,mobile,UK
4769861,2024-01-07,social,mobile,India
3429030,2024-03-19,organic,mobile,Canada
4645222,2024-03-28,organic,mobile,India
3849754,2024-01-04,referral,desktop,UK
1602990,2024-10-06,organic,mobile,India
2885516,2024-03-14,ads,mobile,USA
2837441,2024-01-20,social,desktop,Germany
4127462,2024-02-27,organic,mobile,USA
1627180,2024-03-12,organic,mobile,India
3430762,2025-02-17,email,desktop,Germany
4535194,2024-07-04,organic,mobile,India
2885066,2024-01-01,referral,mobile,India
2809888,2024-02-16,organic,tablet,India
2090058,2024-01-26,email,desktop,India
1632991,2024-02-23,ads,mobile,USA
2323575,2024-02-15,ads,desktop,UK
2819476,2024-01-03,social,mobile,India
2025343,2024-01-07,organic,mobile,USA
1318430,2024-01-29,referral,desktop,UK
1074514,2024-04-10,organic,mobile,Australia
2210234,2024-01-23,ads,mobile,Canada
1164449,2024-03-08,ads,tablet,USA
4971198,2024-05-30,organic,mobile,USA
3341308,2024-01-14,organic,mobile,India
1767148,2024-01-21,ads,desktop,UK
3680129,2024-01-05,organic,mobile,India
4354041,2024-01-19,organic,mobile,India
2832114,2024-01-20,referral,mobile,USA
1949985,2024-03-13,email,mobile,India
2634805,2024-02-27,email,desktop,USA
2248579,2024-01-21,organic,mobile,India
1362181,2024-02-05,ads,mobile,USA
4481483,2024-01-09,ads,mobile,UK
4760880,2024-04-03,ads,tablet,India
1849921,2024-04-20,email,mobile,USA
2984932,2024-01-11,ads,mobile,UK
4349310,2024-03-12,email,tablet,India
2281521,2024-02-02,referral,mobile,Australia
3626563,2024-03-23,organic,mobile,Germany
1489387,2024-02-24,organic,mobile,UK
3008836,2024-01-29,organic,tablet,USA
4856511,2024-04-04,organic,desktop,USA
1229838,2024-03-12,ads,mobile,India
2310322,2024-02-24,email,mobile,UK
3239219,2024-04-23,organic,mobile,USA
2332891,2024-01-31,organic,desktop,India
2591660,2024-05-28,ads,desktop,India
2139185,2024-03-17,ads,mobile,UK
1638421,2024-02-12,ads,mobile,India
3253408,2024-01-24,ads,mobile,India
1118404,2024-03-07,social,mobile,Australia
3957333,2024-04-02,organic,tablet,Australia
4929767,2024-01-24,ads,mobile,India
3366418,2024-02-14,ads,mobile,USA
3172366,2024-01-07,ads,desktop,India
3578322,2024-02-06,referral,tablet,India
1270849,2024-01-06,organic,mobile,India
3237362,2024-01-02,referral,mobile,India
4998014,2024-01-10,organic,mobile,Canada
4474199,2024-01-25,ads,desktop,India
1572935,2024-01-19,organic,mobile,India
2395184,2024-01-21,organic,tablet,USA
3963587,2024-02-10,email,desktop,India
4154299,2024-02-16,ads,desktop,India
1437617,2024-03-04,ads,desktop,USA
2832278,2024-01-02,ads,mobile,Australia
3778725,2024-01-18,email,mobile,Germany
4933559,2024-10-18,organic,desktop,India
1940350,2024-01-20,referral,mobile,India
2966880,2024-01-03,email,mobile,Canada
1598834,2024-01-15,ads,desktop,Australia
1114744,2024-02-21,ads,mobile,USA
3866616,2024-02-03,ads,desktop,India
4176592,2024-02-23,organic,desktop,Canada
1870871,2024-01-03,ads,mobile,USA
2641831,2024-03-27,ads,mobile,India
2918013,2024-01-18,ads,mobile,India
1443180,2024-02-22,ads,tablet,India
3185845,2024-05-25,organic,mobile,Canada
4524575,2024-04-17,organic,mobile,India
2326238,2024-04-08,referral,desktop,India
4732466,2024-06-26,email,mobile,USA
4399843,2024-02-22,organic,mobile,USA
4741605,2024-02-15,email,mobile,India
1546037,2024-01-28,organic,tablet,USA
2726013,2024-02-10,ads,tablet,India
1913629,2024-02-28,referral,desktop,India
3887614,2024-03-21,organic,desktop,UK
4427879,2024-04-16,organic,mobile,India
4670182,2024-04-09,social,desktop,India
1822108,2024-01-28,organic,desktop,Canada
4533135,2024-01-27,social,mobile,USA
3418947,2024-06-04,ads,mobile,USA
2747297,2024-03-24,email,mobile,Germany
3436605,2024-01-10,organic,mobile,India
3961462,2024-06-11,ads,mobile,UK
3612260,2024-01-07,organic,mobile,India
3140266,2024-01-04,referral,mobile,India
4684637,2024-04-27,ads,mobile,India
2285144,2024-02-06,organic,desktop,UK
2677551,2024-01-22,ads,desktop,Germany
2871956,2024-02-12,referral,mobile,India
4997674,2024-01-29,ads,mobile,India
1974599,2024-08-12,organic,mobile,UK
4895215,2024-01-19,ads,mobile,Germany
1269343,2024-01-11,email,desktop,Australia
1449153,2024-04-26,ads,mobile,India
1148645,2024-01-13,organic,desktop,Australia
3560517,2024-01-03,ads,mobile,Australia
4058969,2024-03-20,organic,mobile,USA
4630181,2024-01-05,social,mobile,UK
4347597,2024-01-08,referral,mobile,USA
4864020,2024-06-16,email,desktop,Germany
3377435,2024-03-11,ads,tablet,India
2398810,2024-03-17,social,mobile,USA
1874681,2024-02-11,ads,mobile,USA
3104719,2024-02-04,social,mobile,Canada
1413074,2024-03-19,ads,mobile,India
4611997,2024-04-26,ads,mobile,Canada
4282654,2024-05-12,organic,mobile,Germany
4052813,2024-01-13,social,mobile,India
3619923,2024-04-20,email,tablet,India
1986673,2024-06-21,organic,mobile,Canada
2423182,2024-01-22,organic,tablet,Canada
3627745,2024-02-03,organic,mobile,USA
3588926,2024-02-13,ads,tablet,India
3652997,2024-06-16,organic,mobile,UK
3353093,2024-02-13,ads,mobile,Australia
1215010,2024-01-06,social,mobile,India
3750191,2024-05-13,organic,mobile,Germany
2827862,2024-01-24,referral,desktop,India
4344475,2024-06-29,ads,desktop,India
2593107,2024-01-09,referral,desktop,India
4262130,2024-07-17,organic,mobile,Germany
4024581,2024-02-26,ads,desktop,USA
2667397,2024-01-30,ads,mobile,USA
4484611,2024-02-04,organic,desktop,UK
1374868,2024-01-03,social,desktop,India
3564169,2024-01-23,organic,mobile,India
3682559,2024-01-04,ads,mobile,USA
3886331,2024-01-03,ads,mobile,India
3349115,2024-03-02,organic,tablet,Germany
2644547,2024-03-28,referral,mobile,UK
2077725,2024-01-16,ads,desktop,USA
2966143,2024-03-07,organic,tablet,USA
4726837,2024-03-11,organic,desktop,Australia
2419753,2024-01-11,ads,mobile,India
3508614,2024-01-09,organic,mobile,India
3954812,2024-05-28,organic,desktop,Canada
3421558,2024-02-18,email,mobile,India
1044350,2024-04-04,social,desktop,USA
3209353,2024-05-29,ads,mobile,India
3581622,2024-05-13,social,desktop,USA
3877801,2024-02-06,email,mobile,UK
2587370,2024-06-05,ads,mobile,India
3172376,2024-01-27,email,desktop,India
2296528,2024-02-22,ads,tablet,India
1216508,2024-03-06,organic,desktop,Canada
4544859,2024-09-29,referral,desktop,India
2522130,2024-01-17,social,mobile,India
2636873,2024-01-07,email,desktop,Canada
3550664,2024-01-21,organic,mobile,USA
2491359,2024-11-02,ads,desktop,India
3830080,2024-04-20,organic,desktop,UK
2760585,2024-06-01,organic,mobile,India
1273173,2024-10-14,referral,desktop,India
3404184,2024-01-08,referral,desktop,India
4846379,2024-02-04,ads,mobile,Canada
3805387,2024-01-23,ads,desktop,USA
1658975,2024-01-23,email,mobile,India
3549591,2024-01-02,organic,desktop,Canada
2778565,2024-01-07,organic,tablet,India
2632209,2024-01-23,ads,mobile,UK
1561891,2024-01-10,organic,desktop,India
1864915,2024-01-29,email,desktop,Germany
3992788,2024-03-12,ads,mobile,Germany
1751356,2024-03-03,social,desktop,UK
1308854,2024-02-21,referral,desktop,Germany
1648157,2024-07-19,organic,tablet,USA
3849083,2024-01-11,organic,mobile,Canada
4043794,2024-02-04,ads,mobile,India
3610838,2024-07-26,organic,desktop,India
2846162,2024-01-03,organic,desktop,India
4490824,2024-02-10,organic,desktop,India
3713344,2024-02-25,referral,mobile,USA
1919906,2024-01-27,organic,tablet,India
3506887,2024-04-18,referral,mobile,India
1903253,2024-05-28,organic,desktop,Germany
2914748,2024-02-26,organic,mobile,Canada
4072887,2024-02-10,organic,mobile,India
3139517,2024-03-04,organic,desktop,UK
3292084,2024-01-03,ads,desktop,Germany
1272148,2024-01-29,ads,mobile,USA
3672895,2024-03-25,email,desktop,India
3505598,2024-01-17,social,mobile,Canada
4136518,2024-01-17,organic,desktop,India
2315840,2024-01-11,referral,desktop,UK
1746768,2024-02-04,referral,mobile,India
4827002,2024-03-27,email,desktop,USA
3842588,2024-02-21,organic,mobile,USA
2061254,2024-01-28,organic,desktop,India
4649046,2024-01-04,email,tablet,Canada
3140823,2024-03-23,organic,mobile,India
3348654,2024-01-04,social,tablet,UK
3011877,2024-04-15,organic,mobile,USA
4366890,2024-01-14,referral,mobile,India
2155749,2024-01-03,organic,mobile,India
4649821,2024-02-10,organic,mobile,India
4451906,2024-03-16,organic,mobile,Canada
2731463,2024-02-26,referral,mobile,USA
4353885,2024-02-19,organic,desktop,Canada
1112282,2024-01-17,referral,mobile,India
3757456,2024-02-02,organic,mobile,USA
4049381,2024-01-21,organic,desktop,India
1344475,2024-02-27,organic,mobile,UK
2478580,2024-02-16,ads,desktop,India
3113412,2024-04-06,ads,mobile,Canada
1438709,2024-02-07,ads,desktop,USA
1714225,2024-01-12,organic,desktop,India
3990378,2024-07-06,ads,mobile,India
1477526,2024-05-09,email,desktop,India
2897536,2024-02-11,email,desktop,USA
2339886,2024-04-10,organic,desktop,India
1484193,2024-04-08,referral,mobile,USA
1497786,2024-02-26,organic,mobile,India
1627552,2024-06-06,organic,mobile,UK
4040682,2024-02-03,referral,mobile,USA
4521867,2024-02-13,email,mobile,India
4434459,2024-01-31,organic,desktop,USA
4588413,2024-03-20,email,mobile,USA
1334068,2024-01-02,organic,mobile,Germany
4562572,2024-01-11,ads,mobile,India
1358147,2024-02-02,ads,tablet,India
2898648,2024-03-13,email,mobile,India
1340246,2024-03-19,referral,mobile,India
2264778,2024-02-17,organic,mobile,India
1562858,2024-03-07,organic,desktop,USA
2816450,2024-02-10,organic,tablet,India
1879558,2024-01-18,organic,desktop,India
1173591,2024-01-30,social,mobile,Germany
4897438,2024-02-19,ads,tablet,India
1613638,2024-01-01,organic,mobile,Canada
2357361,2024-01-12,organic,desktop,India
3065685,2024-05-18,ads,mobile,India
3079654,2024-02-15,email,tablet,Canada
3754839,2024-03-25,ads,mobile,Germany
4075037,2024-03-15,organic,mobile,Germany
2382414,2024-01-31,organic,mobile,UK
4382515,2024-01-21,organic,desktop,UK
4327680,2024-01-04,ads,mobile,India
3873967,2024-03-29,referral,mobile,Germany
3268068,2024-03-09,ads,mobile,India
4253148,2024-03-05,organic,mobile,India
1653848,2024-03-02,email,mobile,Canada
2119092,2024-03-17,ads,mobile,UK
2820061,2024-02-02,organic,desktop,India
4257573,2024-03-05,referral,mobile,USA
1850051,2024-02-16,referral,mobile,Canada
4093367,2024-03-25,referral,mobile,Canada
3330205,2024-01-06,ads,tablet,Australia
1243796,2024-01-16,organic,desktop,India
2077485,2024-01-28,organic,mobile,Canada
1320955,2024-04-18,ads,mobile,India
4665257,2024-03-12,organic,mobile,USA
2812298,2024-03-13,email,tablet,India
4373478,2024-03-08,referral,desktop,Canada
3186775,2024-01-23,organic,desktop,USA
1959682,2024-01-07,ads,desktop,USA
4493623,2024-01-31,organic,tablet,India
4638262,2024-01-18,ads,mobile,Germany
3359951,2024-05-29,social,mobile,India
3882818,2024-05-17,referral,mobile,Canada
4104501,2024-06-25,organic,mobile,USA
2516062,2024-02-24,ads,mobile,India
3053047,2024-02-01,organic,mobile,India
4896868,2024-02-13,organic,tablet,India
2952061,2024-01-10,organic,tablet,Germany
2480060,2024-02-08,organic,mobile,UK
3106176,2024-02-04,ads,mobile,USA
4961003,2024-02-24,organic,mobile,India
3466897,2024-02-15,organic,tablet,USA
4678144,2024-01-30,ads,mobile,UK
1921834,2024-01-20,ads,desktop,Canada
4384159,2024-01-03,ads,desktop,USA
3583900,2024-02-13,ads,mobile,India
4080537,2024-02-02,ads,mobile,UK
4885952,2024-01-01,referral,desktop,India
2760590,2024-03-31,social,desktop,India
2061356,2024-04-11,ads,mobile,USA
4816004,2024-01-06,organic,mobile,UK
1243481,2024-01-07,organic,mobile,Germany
3321525,2024-03-09,organic,mobile,Germany
4135467,2024-01-01,email,desktop,UK
3743963,2024-01-02,ads,mobile,USA
4319200,2024-03-13,organic,desktop,India
4809772,2024-03-26,organic,desktop,India
4062494,2024-01-15,ads,mobile,UK
3551425,2024-01-08,email,mobile,India
1837655,2024-02-01,referral,mobile,Canada
4267489,2024-01-20,ads,mobile,UK
3638739,2024-01-22,organic,tablet,USA
4329128,2024-02-09,organic,desktop,India
2716714,2024-01-06,organic,mobile,USA
4963931,2024-02-14,organic,mobile,UK
4771489,2024-02-10,email,mobile,India
2011496,2024-10-05,email,mobile,Germany
3293472,2024-01-04,organic,desktop,India
4303719,2024-04-26,ads,mobile,Canada
4692215,2024-05-09,organic,mobile,USA
3846653,2024-01-13,ads,desktop,USA
1102820,2024-02-06,ads,mobile,USA
4908989,2024-05-14,email,mobile,India
4464301,2024-03-04,ads,desktop,India
2728120,2024-04-13,ads,desktop,India
1838300,2024-06-25,email,desktop,USA
2030674,2024-03-11,referral,desktop,India
2339355,2024-01-09,referral,mobile,India
2558389,2024-03-05,email,mobile,USA
3710706,2024-01-09,organic,mobile,USA
3220517,2024-01-23,organic,mobile,India
1087013,2024-04-13,organic,desktop,India
4920928,2024-02-25,organic,desktop,India
3932624,2024-05-18,ads,mobile,Australia
1724931,2024-02-08,ads,tablet,India
1921178,2024-03-08,organic,mobile,India
2167765,2024-03-08,organic,desktop,Germany
3490012,2024-03-17,ads,tablet,USA
1455556,2024-01-09,ads,mobile,India
3884391,2024-01-20,ads,mobile,Australia
3221673,2024-01-07,organic,desktop,India
3887617,2024-04-28,ads,mobile,India
3760689,2024-01-04,social,tablet,UK
2920535,2024-02-10,organic,mobile,USA
2854290,2024-04-28,organic,mobile,USA
3569521,2024-01-03,organic,desktop,India
1129333,2024-07-07,email,mobile,USA
2538482,2024-01-20,ads,desktop,India
3210216,2024-02-07,organic,mobile,USA
2651136,2024-10-07,ads,mobile,India
1352792,2024-01-02,social,mobile,Canada
1422340,2024-06-10,organic,mobile,India
4446964,2024-03-21,ads,mobile,India
4206777,2024-02-09,organic,desktop,USA
4896309,2024-01-19,organic,mobile,India
1290480,2024-02-16,organic,mobile,India
2697575,2024-02-29,referral,desktop,Canada
1349704,2024-02-08,ads,mobile,Germany
4977419,2024-01-07,email,mobile,India
1821555,2024-01-05,organic,mobile,USA
2479778,2024-03-08,ads,desktop,India
1327638,2024-01-14,organic,mobile,India
1525000,2024-02-17,organic,desktop,Germany
3822893,2024-01-11,referral,mobile,India
3368670,2024-01-16,referral,mobile,USA
4201772,2024-05-16,ads,tablet,UK
2688033,2024-04-24,ads,desktop,India
4053113,2024-02-01,organic,desktop,India
1845921,2024-02-09,organic,mobile,Germany
1716220,2024-03-14,organic,mobile,India
4257927,2024-03-28,referral,desktop,India
2481184,2024-03-10,referral,mobile,Canada
3801215,2024-11-23,social,mobile,India
4537549,2024-01-18,organic,desktop,Australia
3103317,2024-02-21,referral,tablet,USA
2611084,2024-01-11,referral,mobile,USA
3426193,2024-04-15,ads,desktop,Canada
2180320,2024-02-04,organic,mobile,Germany
2937657,2024-01-01,ads,desktop,Canada
4724243,2024-01-30,email,mobile,India
3795172,2024-01-14,referral,mobile,UK
1429712,2024-02-26,referral,mobile,India
4931596,2024-02-07,organic,mobile,India
2247726,2024-03-01,referral,tablet,India
4326696,2024-01-18,organic,mobile,India
4008822,2024-01-30,organic,tablet,India
4728833,2024-02-04,organic,mobile,India
2887773,2024-01-09,organic,mobile,India
2153569,2024-02-28,ads,mobile,India
2175838,2024-01-22,organic,desktop,USA
3982200,2024-03-05,organic,mobile,India
2851577,2024-01-28,social,mobile,India
2167669,2024-02-11,organic,desktop,India
4675115,2024-03-11,organic,desktop,USA
1101468,2024-03-10,ads,mobile,India
3108994,2024-02-18,referral,desktop,Australia
2220679,2024-01-02,ads,mobile,USA
4337503,2024-06-19,ads,desktop,India
1513523,2024-01-08,ads,mobile,India
2202042,2024-02-29,social,tablet,India
4122806,2024-03-20,organic,desktop,India
3882218,2024-01-03,email,mobile,USA
2758500,2024-01-07,ads,mobile,Australia
4449934,2024-01-17,ads,mobile,India
4146663,2024-01-22,organic,mobile,Canada
3969396,2024-01-01,social,mobile,Germany
3944514,2024-01-16,ads,mobile,India
3557979,2024-02-17,organic,desktop,India
3490132,2024-02-10,social,mobile,India
2992787,2024-02-24,organic,tablet,USA
4093239,2024-03-25,referral,mobile,Australia
1383397,2024-04-10,ads,desktop,Australia
4183734,2024-03-01,organic,desktop,Canada
1178523,2024-01-03,organic,mobile,USA
2458726,2024-01-29,organic,desktop,UK
3045082,2024-03-02,ads,mobile,India
3565591,2024-03-24,organic,mobile,Germany
3150065,2024-01-25,social,mobile,India
2322241,2024-01-02,social,mobile,India
3908292,2024-01-16,email,mobile,India
4416395,2024-01-19,organic,mobile,India
4794840,2024-01-20,ads,mobile,India
2850982,2024-02-17,ads,mobile,USA
2236705,2024-01-01,email,desktop,USA
1139060,2024-05-05,organic,mobile,Canada
1964230,2024-04-22,ads,tablet,Germany
4917595,2024-04-13,organic,desktop,India
3153579,2024-01-29,ads,tablet,USA
1210973,2024-01-25,organic,mobile,India
4761142,2024-02-28,organic,desktop,India
4427609,2024-02-11,ads,tablet,India
1558193,2024-02-19,organic,mobile,India
3907736,2024-01-03,organic,desktop,Germany
2508518,2024-02-05,referral,tablet,India
4631003,2024-01-16,email,mobile,India
3431162,2024-03-11,organic,tablet,USA
1788799,2024-05-26,organic,mobile,Canada
1490923,2024-02-06,organic,mobile,India
2746894,2024-01-24,ads,mobile,India
2303400,2024-01-22,email,mobile,India
4495718,2024-01-30,organic,mobile,India
2276199,2024-01-20,ads,tablet,USA
2476738,2024-01-07,referral,desktop,UK
3477713,2024-03-08,organic,mobile,India
1621426,2024-01-03,ads,mobile,Canada
1041493,2024-02-16,ads,desktop,USA
2236566,2024-03-06,organic,desktop,USA
1219610,2024-02-05,ads,desktop,India
4193765,2024-01-12,ads,tablet,Canada
2302008,2024-01-17,referral,mobile,UK
1259799,2024-04-20,organic,tablet,USA
3064842,2024-03-20,organic,mobile,Germany
1358506,2024-01-16,organic,mobile,India
1515032,2024-03-24,ads,mobile,Australia
1387522,2024-02-07,organic,mobile,India
4143290,2024-01-04,organic,mobile,Canada
4414860,2024-01-09,organic,mobile,India
2003556,2024-01-24,organic,mobile,India
1627955,2024-03-12,ads,desktop,India
1086943,2024-02-20,referral,tablet,Germany
1090047,2024-02-01,organic,desktop,UK
3469427,2024-02-15,organic,mobile,USA
4100537,2024-02-06,organic,desktop,India
1139807,2024-02-16,organic,mobile,India
1774376,2024-03-17,ads,mobile,USA
1277814,2024-03-11,organic,mobile,India
2797115,2024-03-06,referral,desktop,Canada
4109197,2024-02-23,ads,mobile,USA
3496179,2024-01-08,email,mobile,Australia
2150128,2024-01-11,ads,mobile,USA
2998486,2024-01-23,social,mobile,India
4830791,2024-03-11,ads,desktop,India
2982156,2024-01-10,organic,desktop,UK
3328397,2024-03-14,organic,mobile,USA
4156835,2024-03-19,ads,desktop,USA
1309515,2024-03-25,organic,mobile,India
4697982,2024-04-14,organic,mobile,USA
3093944,2024-01-03,ads,mobile,Canada
1496439,2024-01-03,ads,tablet,India
3549468,2024-05-04,organic,desktop,USA
3640774,2024-03-14,organic,desktop,India
4371114,2024-03-31,ads,desktop,India
2162872,2024-03-22,ads,desktop,UK
2476039,2024-01-29,ads,mobile,India
4320395,2024-02-05,organic,desktop,Canada
1155093,2024-01-02,ads,mobile,Germany
3419410,2024-06-30,ads,mobile,USA
2094138,2024-03-03,ads,desktop,USA
4091904,2024-04-08,organic,mobile,Canada
3807202,2024-03-10,referral,mobile,India
3521503,2024-01-11,organic,tablet,Canada
2619590,2024-01-23,organic,tablet,India
4595079,2024-01-07,ads,mobile,India
2664974,2024-02-16,organic,mobile,Germany
1854792,2024-02-23,organic,mobile,UK
2341636,2024-01-25,organic,mobile,Australia
2122987,2024-01-29,ads,mobile,USA
4068930,2024-01-09,email,mobile,USA
4897603,2024-01-06,ads,mobile,India
2225727,2024-01-21,organic,desktop,USA
4401865,2024-08-31,email,desktop,USA
2144570,2024-05-22,organic,tablet,Australia
1530936,2024-02-10,organic,mobile,USA
2600253,2024-02-13,referral,mobile,India
2396833,2024-02-10,organic,mobile,USA
3693617,2024-10-01,ads,mobile,India
2085019,2024-01-23,referral,tablet,India
2799614,2024-04-04,organic,tablet,India
2158110,2024-01-30,organic,mobile,India
1489242,2024-05-12,ads,mobile,India
3940903,2024-02-07,ads,mobile,UK
2238198,2024-04-22,organic,mobile,USA
3139470,2024-01-07,ads,tablet,USA
3827653,2024-01-08,organic,mobile,USA
2993256,2024-01-27,ads,mobile,India
3434044,2024-01-09,email,mobile,India
2908967,2024-01-13,organic,desktop,India
2825743,2024-02-02,ads,desktop,USA
1662161,2024-02-09,ads,mobile,USA
4395116,2024-01-14,social,mobile,Canada
3619803,2024-02-06,ads,mobile,India
4019775,2024-03-30,organic,mobile,Germany
4941886,2024-02-09,organic,mobile,Germany
2647129,2024-01-20,ads,tablet,India
1653067,2024-03-17,referral,tablet,India
4407075,2024-02-03,ads,mobile,India
1577203,2024-03-11,social,desktop,UK
3182555,2024-03-26,ads,mobile,India
3113951,2024-06-12,organic,mobile,India
2133240,2024-02-20,ads,mobile,India
4783546,2024-03-27,referral,mobile,India
2004449,2024-02-01,ads,mobile,Canada
4335054,2024-01-22,organic,mobile,India
4253785,2024-01-15,organic,mobile,India
1403231,2024-03-11,ads,desktop,India
3195173,2024-04-03,referral,mobile,USA
1574992,2024-02-05,ads,mobile,India
2297995,2024-02-22,organic,mobile,Australia
4944954,2024-03-07,ads,mobile,India
2670894,2024-02-07,email,desktop,USA
1301725,2024-02-20,referral,desktop,India
3290816,2024-05-09,ads,desktop,India
3650586,2024-03-06,organic,mobile,UK
4266551,2024-01-24,organic,tablet,India
2209350,2024-04-04,organic,desktop,Germany
3994366,2024-03-06,referral,desktop,India
1773062,2024-01-12,organic,desktop,India
3563516,2024-01-23,email,mobile,Canada
2771406,2024-01-27,organic,desktop,India
2249535,2024-03-25,organic,mobile,India
3332735,2024-01-30,email,desktop,India
1655485,2024-02-07,ads,desktop,India
4415384,2024-01-17,organic,mobile,UK
3091024,2024-03-08,email,mobile,USA
1469736,2024-01-30,email,mobile,Germany
1350082,2024-02-09,social,mobile,India
2975917,2024-01-04,organic,mobile,India
1288164,2024-02-02,organic,desktop,USA
4177230,2024-03-06,organic,mobile,India
4595387,2024-02-09,organic,mobile,UK
3757374,2024-06-18,organic,mobile,India
3498710,2024-01-23,organic,desktop,India
1720081,2024-02-13,referral,tablet,India
4178197,2024-01-14,organic,desktop,India
4580620,2024-09-01,social,mobile,India
1040516,2024-01-21,organic,desktop,USA
4200363,2024-01-23,organic,mobile,UK
3898304,2024-01-02,ads,desktop,Germany
1911997,2024-01-09,email,mobile,Canada
1839376,2024-02-28,organic,desktop,India
3562188,2024-02-06,social,desktop,USA
2404125,2024-04-11,organic,tablet,India
2697204,2024-02-10,ads,mobile,UK
1757096,2024-02-08,organic,desktop,Germany
1297356,2024-01-18,organic,desktop,India
2314379,2024-05-31,organic,mobile,India
1258564,2024-01-02,ads,mobile,Germany
1278674,2024-02-29,ads,mobile,India
4000053,2024-03-25,organic,tablet,India
4226178,2024-02-08,ads,mobile,USA
3624503,2024-02-02,organic,desktop,India
3978082,2024-02-25,email,mobile,India
1001966,2024-03-16,organic,mobile,UK
3516325,2024-02-29,ads,desktop,India
1128600,2024-03-16,email,mobile,India
3537101,2024-05-03,organic,tablet,India
2339841,2024-04-07,ads,desktop,India
2363393,2024-04-01,ads,mobile,India
3398041,2024-02-20,social,desktop,USA
3677604,2024-01-24,ads,tablet,USA
3944769,2024-03-28,ads,desktop,India
1241721,2024-04-12,referral,mobile,India
4108153,2024-01-02,organic,tablet,Germany
